ccode	abbrev	year	origin	abborigin	allons3	allinc3	peaceall	mons3	terrinc3	govinc3	ncivwar	ncivwar2	nterr	confbord	neighall	neighterr	neighgov	neighpol	neighpolsq	neighlgdp	neigheth	pop_nc	pol_nc	polsq_nc	gdp_nc	lnbd_nc	lbd_cum	lbd_best	lneighbref	dist	lndist	_blength	lnblength	ethfrac	ethfracsq	ethlink	ethlink2	lnpop	polity2l	polity2sq	postcoldw	lgdp96l
20	CAN	1996	NA	NA	0	0	50	0	0	0	0	0	0	0	0.00315615	0.0013413	0.00200455	9.81384	96.3115	10.2087	0.355326	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.754994	0.570016	NA	NA	10.298	10	100	1	10.0409
20	CAN	1997	NA	NA	0	0	51	0	0	0	0	0	0	0	0.00297596	0.00121997	0.00191607	9.81356	96.306	10.2358	0.355326	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.754994	0.570016	NA	NA	10.3093	10	100	1	10.0472
20	CAN	1998	NA	NA	0	0	52	0	0	0	0	0	0	0	0.00322118	0.00134416	0.00205464	9.81401	96.3147	10.2692	0.355326	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.754994	0.570016	NA	NA	10.3189	10	100	1	10.0891
20	CAN	1999	NA	NA	0	0	53	0	0	0	0	0	0	0	0.0031044	0.00120685	0.00205763	9.81651	96.3639	10.2982	0.355326	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.754994	0.570016	NA	NA	10.3285	10	100	1	10.1183
20	CAN	2000	NA	NA	0	0	54	0	0	0	0	0	0	0	0.00276342	0.00106855	0.00185496	9.81873	96.4075	10.3306	0.355326	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.754994	0.570016	NA	NA	10.3379	10	100	1	10.1619
20	CAN	2001	2	USA	0	0	55	0	0	0	1	1	0	0	0.977868	0.00106855	0.976959	9.82368	96.5047	10.3306	0.355326	NA	NA	NA	NA	NA	8.61159	8.61159	0	NA	NA	NA	NA	0.754994	0.570016	NA	NA	10.3472	10	100	1	10.2
40	CUB	1950	NA	NA	0	0	4	0	0	0	0	0	0	0	0.0142075	0.00915018	0.00654908	-0.610136	0.372266	7.89901	0.216164	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0357236	0.00127618	NA	NA	9.22552	3	9	0	8.84008
40	CUB	1951	NA	NA	0	0	5	0	0	0	0	0	0	0	0.00825666	0.00359438	0.00615024	-0.882674	0.779113	7.89842	0.216162	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0357236	0.00127618	NA	NA	9.22552	3	9	0	8.84008
40	CUB	1952	NA	NA	0	0	6	0	0	0	0	0	0	0	0.0100551	0.00358752	0.00795271	-0.888897	0.790137	7.91958	0.215779	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0357236	0.00127618	NA	NA	9.22552	3	9	0	8.84008
40	CUB	1953	NA	NA	1	1	7	2	0	1	0	0	0	0	0.00639187	0.00357701	0.00429563	-0.847056	0.717504	7.92046	0.216469	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0357236	0.00127618	NA	NA	9.22552	0	0	0	8.84008
40	CUB	1954	NA	NA	0	0	0	0	0	0	0	0	0	0	0.0390165	0.00355665	0.0369322	-0.878928	0.772515	7.93935	0.216057	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0357236	0.00127618	NA	NA	9.22552	-3	9	0	8.84008
40	CUB	1955	NA	NA	0	0	1	0	0	0	0	0	0	0	0.00825463	0.00495196	0.00476697	-1.06618	1.13674	7.95194	0.21528	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0357236	0.00127618	NA	NA	9.22552	-6	36	0	8.84008
40	CUB	1956	NA	NA	0	0	2	0	0	0	0	0	0	0	0.00832375	0.00832375	0.00145314	-0.973532	0.947764	7.97154	0.21712	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0357236	0.00127618	NA	NA	9.22552	-9	81	0	8.84008
40	CUB	1957	NA	NA	1	1	3	2	0	1	0	0	0	0	0.0065219	0.0065219	0.00144756	-0.828164	0.685855	7.98505	0.218923	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0357236	0.00127618	NA	NA	9.22552	-9	81	0	8.84008
40	CUB	1958	NA	NA	0	1	0	0	0	1	0	0	0	0	0.0130809	0.00650216	0.00802195	-0.577455	0.333454	7.99594	0.22053	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0357236	0.00127618	NA	NA	9.22552	-9	81	0	8.84008
40	CUB	1959	NA	NA	0	0	0	0	0	0	0	0	0	0	0.0142693	0.0082837	0.00743172	-1.20393	1.44945	7.99706	0.220524	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0357236	0.00127618	NA	NA	9.22552	-9	81	0	8.84008
40	CUB	1960	NA	NA	0	0	1	0	0	0	0	0	0	0	0.0137633	0.00665639	0.00849395	-1.28826	1.65962	7.97952	0.23821	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0357236	0.00127618	NA	NA	9.22552	0	0	0	8.84008
40	CUB	1961	NA	NA	1	1	2	2	0	1	0	0	0	0	0.0168711	0.00999866	0.00824824	-1.26256	1.59405	7.99851	0.240685	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0357236	0.00127618	NA	NA	9.22552	-4	16	0	8.84008
40	CUB	1962	NA	NA	0	0	0	0	0	0	0	0	0	0	0.0237616	0.0100929	0.014856	0.401931	0.161549	7.98308	0.219844	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0357236	0.00127618	NA	NA	9.22552	-7	49	0	8.84008
40	CUB	1963	NA	NA	0	0	1	0	0	0	0	0	0	0	0.0163452	0.0110389	0.00808272	0.834323	0.696095	8.02049	0.220412	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0357236	0.00127618	NA	NA	9.22552	-7	49	0	8.84008
40	CUB	1964	NA	NA	0	0	2	0	0	0	0	0	0	0	0.0170801	0.0109856	0.00727272	1.13222	1.28193	8.03354	0.22138	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0357236	0.00127618	NA	NA	9.22552	-7	49	0	8.84008
40	CUB	1965	NA	NA	0	0	3	0	0	0	0	0	0	0	0.140346	0.0108201	0.130699	0.5858	0.343162	8.06039	0.22341	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0357236	0.00127618	NA	NA	9.22552	-7	49	0	8.84008
40	CUB	1966	NA	NA	0	0	4	0	0	0	0	0	0	0	0.0703885	0.0126174	0.0589257	0.562504	0.316411	8.07831	0.224335	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0357236	0.00127618	NA	NA	9.22552	-7	49	0	8.84008
40	CUB	1967	NA	NA	0	0	5	0	0	0	0	0	0	0	0.067662	0.0134245	0.056686	0.458698	0.210404	8.13045	0.224264	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0357236	0.00127618	NA	NA	9.22552	-7	49	0	8.84008
40	CUB	1968	NA	NA	0	0	6	0	0	0	0	0	0	0	0.0619302	0.0133674	0.051001	0.409195	0.16744	8.09658	0.22448	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0357236	0.00127618	NA	NA	9.22552	-7	49	0	8.84008
40	CUB	1969	NA	NA	0	0	7	0	0	0	0	0	0	0	0.0604237	0.0105708	0.051001	0.318335	0.101337	8.11866	0.22448	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0357236	0.00127618	NA	NA	9.22552	-7	49	0	8.84008
40	CUB	1970	NA	NA	0	0	8	0	0	0	0	0	0	0	0.0639168	0.0117359	0.0533273	0.294902	0.086967	8.14399	0.225221	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0357236	0.00127618	NA	NA	9.22552	-7	49	0	8.84008
40	CUB	1971	NA	NA	0	0	9	0	0	0	0	0	0	0	0.0661714	0.0119835	0.0568374	0.149664	0.0223992	8.17898	0.225479	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0357236	0.00127618	NA	NA	9.22552	-7	49	0	8.84008
40	CUB	1972	NA	NA	0	0	10	0	0	0	0	0	0	0	0.0790358	0.0106259	0.070719	-0.0568082	0.00322717	8.21133	0.225214	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0357236	0.00127618	NA	NA	9.22552	-7	49	0	8.84008
40	CUB	1973	NA	NA	0	0	11	0	0	0	0	0	0	0	0.0583797	0.00950871	0.0509333	-0.192609	0.0370983	8.36212	0.201142	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0357236	0.00127618	NA	NA	9.22552	-7	49	0	8.84008
40	CUB	1974	NA	NA	0	0	12	0	0	0	0	0	0	0	0.0585884	0.0116814	0.0489518	-0.197641	0.0390618	8.36557	0.201209	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0357236	0.00127618	NA	NA	9.22552	-7	49	0	8.84008
40	CUB	1975	NA	NA	0	0	13	0	0	0	0	0	0	0	0.0636287	0.0145084	0.0511382	-0.216673	0.0469473	8.36562	0.200885	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0357236	0.00127618	NA	NA	9.22552	-7	49	0	8.84008
40	CUB	1976	NA	NA	0	0	14	0	0	0	0	0	0	0	0.0629647	0.0144862	0.0517177	-0.203881	0.0415676	8.34531	0.200324	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0357236	0.00127618	NA	NA	9.22552	-7	49	0	8.84008
40	CUB	1977	NA	NA	0	0	15	0	0	0	0	0	0	0	0.0642101	0.0144689	0.0529765	-0.244164	0.0596159	8.37107	0.200912	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0357236	0.00127618	NA	NA	9.22552	-7	49	0	8.84008
40	CUB	1978	NA	NA	0	0	16	0	0	0	0	0	0	0	0.0859175	0.0143022	0.0748259	0.083255	0.00693139	8.38345	0.199382	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0357236	0.00127618	NA	NA	9.22552	-7	49	0	8.84008
40	CUB	1979	NA	NA	0	0	17	0	0	0	0	0	0	0	0.0995761	0.0154031	0.0886196	0.686717	0.47158	8.41669	0.196955	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0357236	0.00127618	NA	NA	9.22552	-7	49	0	8.84008
40	CUB	1980	NA	NA	0	0	18	0	0	0	0	0	0	0	0.0842074	0.0174367	0.0712172	1.02069	1.0418	8.4562	0.196955	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0357236	0.00127618	NA	NA	9.22552	-7	49	0	8.84008
40	CUB	1981	NA	NA	0	0	19	0	0	0	0	0	0	0	0.104746	0.0168248	0.0933903	0.987444	0.975045	8.46654	0.190044	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0357236	0.00127618	NA	NA	9.22552	-7	49	0	8.84008
40	CUB	1982	NA	NA	0	0	20	0	0	0	0	0	0	0	0.0993279	0.0148625	0.091196	0.968679	0.938339	8.46019	0.190044	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0357236	0.00127618	NA	NA	9.22552	-7	49	0	8.84008
40	CUB	1983	NA	NA	0	0	21	0	0	0	0	0	0	0	0.0979308	0.0168958	0.0864985	1.04801	1.09833	8.44375	0.188764	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0357236	0.00127618	NA	NA	9.22552	-7	49	0	8.84008
40	CUB	1984	NA	NA	0	0	22	0	0	0	0	0	0	0	0.0990483	0.0182854	0.0862215	1.11912	1.25242	8.44388	0.188597	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0357236	0.00127618	NA	NA	9.22552	-7	49	0	8.84008
40	CUB	1985	NA	NA	0	0	23	0	0	0	0	0	0	0	0.0976336	0.0182854	0.0835552	1.20911	1.46196	8.46694	0.188597	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0357236	0.00127618	NA	NA	9.22552	-7	49	0	8.84008
40	CUB	1986	NA	NA	0	0	24	0	0	0	0	0	0	0	0.104477	0.0182854	0.09162	1.34658	1.81327	8.47093	0.188597	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0357236	0.00127618	NA	NA	9.23464	-7	49	0	8.84008
40	CUB	1987	NA	NA	0	0	25	0	0	0	0	0	0	0	0.105414	0.0202327	0.0918609	1.58008	2.49665	8.47529	0.188597	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0357236	0.00127618	NA	NA	9.24532	-7	49	0	8.86498
40	CUB	1988	NA	NA	0	0	26	0	0	0	0	0	0	0	0.101773	0.0182854	0.0889154	1.56708	2.45573	8.4896	0.188597	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0357236	0.00127618	NA	NA	9.25617	-7	49	0	8.84335
40	CUB	1989	NA	NA	0	0	27	0	0	0	0	0	0	0	0.256398	0.0168902	0.242512	1.97962	3.91891	8.49434	0.188597	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0357236	0.00127618	NA	NA	9.26644	-7	49	1	8.85788
40	CUB	1990	NA	NA	0	0	28	0	0	0	0	0	0	0	0.0911891	0.0215316	0.0746219	2.39693	5.74529	8.5012	0.18886	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0357236	0.00127618	NA	NA	9.27744	-7	49	1	8.85006
40	CUB	1991	NA	NA	0	0	29	0	0	0	0	0	0	0	0.228542	0.0189044	0.216587	4.46916	19.9734	8.50108	0.193034	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0357236	0.00127618	NA	NA	9.28665	-7	49	1	8.80514
40	CUB	1992	NA	NA	0	0	30	0	0	0	0	0	0	0	0.086004	0.0232465	0.0685441	2.72665	7.43461	8.51316	0.193554	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0357236	0.00127618	NA	NA	9.29367	-7	49	1	8.75142
40	CUB	1993	NA	NA	0	0	31	0	0	0	0	0	0	0	0.0741201	0.0185336	0.0624051	2.86486	8.2074	8.50743	0.193618	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0357236	0.00127618	NA	NA	9.30018	-7	49	1	8.64391
40	CUB	1994	NA	NA	0	0	32	0	0	0	0	0	0	0	0.144496	0.0184015	0.130197	2.82269	7.96759	8.50765	0.193435	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0357236	0.00127618	NA	NA	9.30201	-7	49	1	8.51664
40	CUB	1995	NA	NA	0	0	33	0	0	0	0	0	0	0	0.0700594	0.0150934	0.0558902	5.01332	25.1334	8.54507	0.193435	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0357236	0.00127618	NA	NA	9.30556	-7	49	1	8.53284
40	CUB	1996	NA	NA	0	0	34	0	0	0	0	0	0	0	0.119486	0.0162616	0.105439	5.01646	25.1649	8.60124	0.193435	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0357236	0.00127618	NA	NA	9.30919	-7	49	1	8.53436
40	CUB	1997	NA	NA	0	0	35	0	0	0	0	0	0	0	0.0515308	0.0152684	0.0381943	5.24913	27.5534	8.64045	0.193435	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0357236	0.00127618	NA	NA	9.31407	-7	49	1	8.56777
40	CUB	1998	NA	NA	0	0	36	0	0	0	0	0	0	0	0.0541864	0.0160962	0.0403712	5.38378	28.9851	8.68309	0.193435	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0357236	0.00127618	NA	NA	9.3183	-7	49	1	8.56777
40	CUB	1999	NA	NA	0	0	37	0	0	0	0	0	0	0	0.0528223	0.0144157	0.0403385	5.41309	29.3016	8.7152	0.193435	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0357236	0.00127618	NA	NA	9.32251	-7	49	1	8.56777
40	CUB	2000	NA	NA	0	0	38	0	0	0	0	0	0	0	0.0471382	0.0128915	0.0361787	4.78768	22.9219	8.7261	0.193435	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0357236	0.00127618	NA	NA	9.3267	-7	49	1	8.56777
40	CUB	2001	NA	NA	0	0	39	0	0	0	0	0	0	0	0.173771	0.0128915	0.162812	4.43378	19.6584	8.7261	0.193435	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0357236	0.00127618	NA	NA	9.33088	-7	49	1	8.56777
41	HAI	1950	NA	NA	0	0	4	0	0	0	0	0	0	0	0.000585385	0.000381758	0.000264973	-8.75999	76.7375	7.18883	0.0403054	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0135912	0.000184722	NA	NA	8.24381	-4	16	0	6.97095
41	HAI	1951	NA	NA	0	0	5	0	0	0	0	0	0	0	0.000345084	0.000154263	0.000252158	-8.75869	76.7146	7.18889	0.0403255	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0135912	0.000184722	NA	NA	8.24381	-5	25	0	6.97095
41	HAI	1952	NA	NA	0	0	6	0	0	0	0	0	0	0	0.000463368	0.000154252	0.00037045	-8.75838	76.7091	7.17577	0.0403236	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0135912	0.000184722	NA	NA	8.24381	-5	25	0	6.97095
41	HAI	1953	NA	NA	0	0	7	0	0	0	0	0	0	0	0.00992418	0.000154233	0.00983128	-8.78451	77.1677	7.20388	0.0403729	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0135912	0.000184722	NA	NA	8.24381	-5	25	0	6.97095
41	HAI	1954	NA	NA	0	0	8	0	0	0	0	0	0	0	0.000895941	0.000154196	0.000803056	-8.81293	77.6678	7.1826	0.0403968	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0135912	0.000184722	NA	NA	8.24381	-5	25	0	6.97095
41	HAI	1955	NA	NA	0	0	9	0	0	0	0	0	0	0	0.000372475	0.000212297	0.000221474	-8.84161	78.174	7.22882	0.0404049	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0135912	0.000184722	NA	NA	8.24381	-5	25	0	6.97095
41	HAI	1956	NA	NA	0	0	10	0	0	0	0	0	0	0	0.000354995	0.000354995	6.12747e-05	-8.86303	78.5533	7.23251	0.0405531	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0135912	0.000184722	NA	NA	8.24381	-5	25	0	6.97095
41	HAI	1957	NA	NA	0	0	11	0	0	0	0	0	0	0	0.00992969	0.000282553	0.0097084	-8.85727	78.4511	7.2855	0.0406688	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0135912	0.000184722	NA	NA	8.24381	-5	25	0	6.97095
41	HAI	1958	NA	NA	0	0	12	0	0	0	0	0	0	0	0.0102166	0.00028251	0.0099953	-8.83964	78.1392	7.29945	0.040777	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0135912	0.000184722	NA	NA	8.24381	-5	25	0	6.97095
41	HAI	1959	NA	NA	0	0	13	0	0	0	0	0	0	0	0.000611025	0.000354911	0.000317375	-8.831	77.9866	7.31102	0.0407601	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0135912	0.000184722	NA	NA	8.24381	-8	64	0	6.97095
41	HAI	1960	NA	NA	0	0	14	0	0	0	0	0	0	0	0.000628501	0.000309727	0.000379908	-8.73299	76.2651	7.36829	0.0420253	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0135912	0.000184722	NA	NA	8.24381	-8	64	0	6.97095
41	HAI	1961	NA	NA	0	0	15	0	0	0	0	0	0	0	0.0104024	0.000466724	0.00999679	-8.7678	76.8744	7.45931	0.0422317	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0135912	0.000184722	NA	NA	8.26075	-8	64	0	6.97095
41	HAI	1962	NA	NA	0	0	16	0	0	0	0	0	0	0	0.00220205	0.000545758	0.00171703	-2.89535	8.38307	7.41827	0.04272	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0135912	0.000184722	NA	NA	8.27767	-9	81	0	6.91266
41	HAI	1963	NA	NA	0	0	17	0	0	0	0	0	0	0	0.000890472	0.000591476	0.000446116	2.89968	8.40814	7.53902	0.0427799	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0135912	0.000184722	NA	NA	8.29455	-9	81	0	6.97076
41	HAI	1964	NA	NA	0	0	18	0	0	0	0	0	0	0	0.000934592	0.000591314	0.000403992	7.72299	59.6445	7.55914	0.0428852	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0135912	0.000184722	NA	NA	8.31189	-9	81	0	6.93516
41	HAI	1965	42	DOM	0	0	19	0	0	0	1	1	0	0	0.968649	0.000585332	0.968124	-0.000279072	7.78812e-08	7.57984	0.0430574	8.24433	0	0	7.55444	8.09438	8.09438	8.09438	0	100	4.61512	230	5.43808	0.0135912	0.000184722	1	0	8.32917	-9	81	0	6.9101
41	HAI	1966	42	DOM	0	0	20	0	0	0	0	1	0	0	0.00356912	0.000702096	0.00292764	-0.000969095	9.39145e-07	7.47757	0.0433409	8.27563	0	0	7.44714	NA	NA	NA	0	100	4.61512	230	5.43808	0.0135912	0.000184722	1	0	8.35608	-9	81	0	6.91974
41	HAI	1967	42	DOM	0	0	21	0	0	0	0	1	0	0	0.00342108	0.000759232	0.00279209	-2.89357	8.37276	7.51647	0.043351	8.30647	-3	9	7.48709	NA	NA	NA	0	100	4.61512	230	5.43808	0.0135912	0.000184722	1	0	8.36404	-9	81	0	7.09874
41	HAI	1968	NA	NA	0	0	22	0	0	0	0	0	0	0	0.00307766	0.000759041	0.00244882	-2.8957	8.38506	7.50389	0.0434084	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0135912	0.000184722	NA	NA	8.3816	-9	81	0	6.85873
41	HAI	1969	NA	NA	0	0	23	0	0	0	0	0	0	0	0.00299442	0.000606193	0.00244882	-2.90114	8.41662	7.46529	0.0434084	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0135912	0.000184722	NA	NA	8.39908	-9	81	0	6.85624
41	HAI	1970	NA	NA	0	0	24	0	0	0	0	0	0	0	0.00320517	0.000666127	0.00259963	-2.9005	8.4129	7.51698	0.0434594	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0135912	0.000184722	NA	NA	8.41627	-9	81	0	6.86349
41	HAI	1971	NA	NA	0	0	25	0	0	0	0	0	0	0	0.00334149	0.000674807	0.00281507	-2.90609	8.44537	7.63876	0.0435406	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0135912	0.000184722	NA	NA	8.43338	-9	81	0	6.83489
41	HAI	1972	NA	NA	0	0	26	0	0	0	0	0	0	0	0.0038147	0.000601581	0.00333364	-2.90888	8.46156	7.69318	0.0435382	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0135912	0.000184722	NA	NA	8.45041	-10	100	0	6.90433
41	HAI	1973	NA	NA	0	0	27	0	0	0	0	0	0	0	0.00328659	0.000594367	0.00281163	-2.89002	8.35224	7.76668	0.0431347	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0135912	0.000184722	NA	NA	8.46737	-10	100	0	6.88322
41	HAI	1974	NA	NA	0	0	28	0	0	0	0	0	0	0	0.00330801	0.000729994	0.00269732	-2.88815	8.34139	7.84496	0.0432228	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0135912	0.000184722	NA	NA	8.48426	-10	100	0	6.85527
41	HAI	1975	NA	NA	0	0	29	0	0	0	0	0	0	0	0.00368693	0.000923585	0.00288253	-2.88278	8.3104	7.8823	0.0433325	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0135912	0.000184722	NA	NA	8.50106	-10	100	0	6.88305
41	HAI	1976	NA	NA	0	0	30	0	0	0	0	0	0	0	0.00366539	0.000923499	0.00294177	-2.88167	8.304	7.88891	0.0433135	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0135912	0.000184722	NA	NA	8.51779	-10	100	0	6.82653
41	HAI	1977	NA	NA	0	0	31	0	0	0	0	0	0	0	0.00375654	0.000923427	0.00303298	-2.88418	8.31851	7.91659	0.0433642	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0135912	0.000184722	NA	NA	8.53444	-10	100	0	6.88295
41	HAI	1978	NA	NA	0	0	32	0	0	0	0	0	0	0	0.00437358	0.000919074	0.0036542	-2.88292	8.31122	7.94253	0.0433275	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0135912	0.000184722	NA	NA	8.55121	-9	81	0	6.87519
41	HAI	1979	NA	NA	0	0	33	0	0	0	0	0	0	0	0.00506122	0.000999828	0.00434287	5.6791	32.2521	7.94971	0.0432653	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0135912	0.000184722	NA	NA	8.56827	-9	81	0	6.90876
41	HAI	1980	NA	NA	0	0	34	0	0	0	0	0	0	0	0.00488809	0.00113744	0.00403213	5.69511	32.4343	7.98118	0.0432653	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0135912	0.000184722	NA	NA	8.58541	-9	81	0	6.94487
41	HAI	1981	NA	NA	0	0	35	0	0	0	0	0	0	0	0.00568663	0.00113578	0.00491649	5.68335	32.3004	8.01279	0.0432022	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0135912	0.000184722	NA	NA	8.60282	-9	81	0	7.01328
41	HAI	1982	NA	NA	0	0	36	0	0	0	0	0	0	0	0.00529509	0.00099837	0.00474724	5.68252	32.2911	8.06168	0.0432022	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0135912	0.000184722	NA	NA	8.62065	-9	81	0	6.97156
41	HAI	1983	NA	NA	0	0	37	0	0	0	0	0	0	0	0.00525101	0.00114362	0.00447561	5.68296	32.2961	8.07534	0.0431623	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0135912	0.000184722	NA	NA	8.6387	-9	81	0	6.91794
41	HAI	1984	NA	NA	0	0	38	0	0	0	0	0	0	0	0.0053294	0.00123901	0.00445858	5.68721	32.3444	8.09154	0.04316	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0135912	0.000184722	NA	NA	8.65713	-9	81	0	6.90195
41	HAI	1985	NA	NA	0	0	39	0	0	0	0	0	0	0	0.00522672	0.00123901	0.00427112	5.68883	32.3627	8.07481	0.04316	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0135912	0.000184722	NA	NA	8.67608	-9	81	0	6.8819
41	HAI	1986	NA	NA	0	0	40	0	0	0	0	0	0	0	0.00582641	0.00123901	0.00495268	5.69557	32.4395	8.06949	0.04316	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.0135912	0.000184722	NA	NA	8.69534	-9	81	0	6.87499
