"codmpio","year","peace1.m","peace2.m","peace1.l","peace2.l","peace1.u","peace2.u","municipio","provincia"
"13212","2002",-1.51577,-0.988757,-4.7065505,-3.96104,0.878945424999998,1.57946625,"Córdoba","Montes de maría"
"13212","2003",-1.59998,-1.01885,-5.1251735,-4.149215,0.955080449999998,1.51700175,"Córdoba","Montes de maría"
"13212","2004",-1.660645,-1.08448,-5.2911625,-4.376713,0.999584324999997,1.6363445,"Córdoba","Montes de maría"
"13212","2005",-1.68563,-1.13014,-5.580884,-4.55340725,0.937732074999994,1.652941,"Córdoba","Montes de maría"
"13212","2006",-1.70756,-1.162585,-5.904147,-4.835637,1.03598474999999,1.71572624999999,"Córdoba","Montes de maría"
"13212","2007",-1.792445,-1.1741,-6.01933775,-4.94416725,0.947033875,1.59164025,"Córdoba","Montes de maría"
"13212","2008",-1.873235,-1.23102,-6.395889,-5.0140865,1.01870775,1.60704675,"Córdoba","Montes de maría"
"13212","2009",-1.9712,-1.259155,-6.61718425,-5.130802,0.970576774999999,1.63752699999999,"Córdoba","Montes de maría"
"13212","2010",-2.00276,-1.25258,-7.26474925,-5.22064875,1.07263025,1.76518275,"Córdoba","Montes de maría"
"13212","2011",-1.96807,-1.256675,-7.10741375,-5.303904,1.39424375,1.777433,"Córdoba","Montes de maría"
"13212","2012",-2.00673,-1.27262,-7.35557775,-5.436016,1.34310925,2.0202705,"Córdoba","Montes de maría"
"13222","1993",-0.149826,-0.289295,-1.356703,-2.01181325,0.927940799999999,1.3882925,"Clemencia","Dique bolivarense"
"13222","1994",-0.3391745,-0.3937875,-1.98253825,-2.293648,1.155212,1.4714445,"Clemencia","Dique bolivarense"
"13222","1995",-0.516107,-0.4733285,-2.4032665,-2.58974375,1.2709695,1.58161,"Clemencia","Dique bolivarense"
"13222","1996",-0.6674735,-0.591855,-2.90342775,-2.9260215,1.289823,1.487594,"Clemencia","Dique bolivarense"
"13222","1997",-0.811958,-0.6608525,-3.42805225,-3.063129,1.16188725,1.5074485,"Clemencia","Dique bolivarense"
"13222","1998",-0.9508635,-0.745809,-3.7491505,-3.51368325,1.23369825,1.565078,"Clemencia","Dique bolivarense"
"13222","1999",-1.0653,-0.8324125,-4.21550875,-3.59400875,1.07761775,1.529095,"Clemencia","Dique bolivarense"
"13222","2000",-1.14277,-0.9169565,-4.48443875,-3.830208,1.01493125,1.65931825,"Clemencia","Dique bolivarense"
"13222","2001",-1.22809,-0.9498485,-4.98223125,-3.94251325,1.11469325,1.65042875,"Clemencia","Dique bolivarense"
"13222","2002",-1.43053,-0.9950465,-5.263647,-3.90928825,1.02276825,1.76214075,"Clemencia","Dique bolivarense"
"13222","2003",-1.49205,-0.999152,-5.55417875,-4.043193,1.07287525,1.7441185,"Clemencia","Dique bolivarense"
"13222","2004",-1.547045,-1.0629,-5.7970825,-4.2270075,0.9678255,1.74442175,"Clemencia","Dique bolivarense"
"13222","2005",-1.66406,-1.093675,-5.9391875,-4.414274,1.013781225,1.665721,"Clemencia","Dique bolivarense"
"13222","2006",-1.70039,-1.07055,-6.11918375,-4.471757,1.06288925,1.6869745,"Clemencia","Dique bolivarense"
"13222","2007",-1.795705,-1.104475,-6.3197965,-4.64497575,1.091779,1.669038,"Clemencia","Dique bolivarense"
"13222","2008",-1.843955,-1.051385,-6.414377,-4.62057,1.04609775,1.87524475,"Clemencia","Dique bolivarense"
"13222","2009",-1.86099,-1.14687,-6.71317325,-4.7649575,1.08180575,1.8870095,"Clemencia","Dique bolivarense"
"13222","2010",-1.927405,-1.154255,-6.66963425,-4.874267,1.327801,2.00248,"Clemencia","Dique bolivarense"
"13222","2011",-1.983605,-1.109735,-6.70150275,-5.050927,1.409983,2.04321625,"Clemencia","Dique bolivarense"
"13222","2012",-1.95798,-1.11595,-7.16070825,-5.20129825,1.517107,2.1980035,"Clemencia","Dique bolivarense"
"13244","1993",-0.1940075,-0.180765,-1.369008,-1.8023335,0.894921325,1.41807975,"El Carmen de Bolívar","Montes de maría"
"13244","1994",-0.428635,-0.253997,-2.05201975,-2.146647,1.112363,1.5884195,"El Carmen de Bolívar","Montes de maría"
"13244","1995",-0.567183,-0.3161605,-2.599519,-2.41926925,1.174471,1.6134785,"El Carmen de Bolívar","Montes de maría"
"13244","1996",-0.7408115,-0.3298585,-3.18378625,-2.545671,1.17191875,1.6288985,"El Carmen de Bolívar","Montes de maría"
"13244","1997",-0.874847,-0.3792735,-3.52505525,-2.5731345,1.144109,1.6888685,"El Carmen de Bolívar","Montes de maría"
"13244","1998",-1.02058,-0.4226905,-3.85149125,-2.5902145,1.27330425,1.5837465,"El Carmen de Bolívar","Montes de maría"
"13244","1999",-1.207135,-0.5066885,-4.147707,-2.87459075,1.1940675,1.73239924999999,"El Carmen de Bolívar","Montes de maría"
"13244","2000",-1.27197,-0.5911855,-4.262086,-2.8383845,1.2078775,1.805153,"El Carmen de Bolívar","Montes de maría"
"13244","2001",-1.368165,-0.6222115,-4.54444025,-2.818756,1.2527105,1.62900075,"El Carmen de Bolívar","Montes de maría"
"13244","2002",-1.4305,-0.6618495,-4.6762975,-2.965455,1.20764525,1.66285025,"El Carmen de Bolívar","Montes de maría"
"13244","2003",-1.5159,-0.689,-4.91208325,-3.01648975,1.0465285,1.69247075,"El Carmen de Bolívar","Montes de maría"
"13244","2004",-1.612495,-0.7007845,-5.038326,-3.1764775,1.1514925,1.63942775,"El Carmen de Bolívar","Montes de maría"
"13244","2005",-1.701365,-0.67868,-5.16304075,-3.239939,1.11332125,1.664678,"El Carmen de Bolívar","Montes de maría"
"13244","2006",-1.74412,-0.6945715,-5.17900375,-3.217001,1.05967125,1.6973335,"El Carmen de Bolívar","Montes de maría"
"13244","2007",-1.82484,-0.7187985,-5.50706475,-3.49080275,1.02139925,1.67986825,"El Carmen de Bolívar","Montes de maría"
"13244","2008",-1.903895,-0.723278,-5.78178225,-3.52031975,1.1270205,1.78102225,"El Carmen de Bolívar","Montes de maría"
"13244","2009",-1.921105,-0.720701,-5.9205015,-3.52536575,1.1266245,1.909437,"El Carmen de Bolívar","Montes de maría"
"13244","2010",-1.973615,-0.805236,-6.256371,-3.6561925,1.1454455,2.00111775,"El Carmen de Bolívar","Montes de maría"
"13244","2011",-2.0401,-0.7822435,-6.5022785,-3.8601015,1.16097675,2.12637625,"El Carmen de Bolívar","Montes de maría"
"13244","2012",-2.063015,-0.80765,-6.5909745,-4.126811,1.34399075,2.1904665,"El Carmen de Bolívar","Montes de maría"
"13248","1993",-0.0258591,-0.341141,-1.1257255,-1.9407925,1.028211,1.18283225,"El Guamo","Montes de maría"
"13248","1994",-0.04316075,-0.422795,-1.55830575,-2.2804905,1.39608425,1.2998205,"El Guamo","Montes de maría"
"13248","1995",-0.01189015,-0.530859,-1.81689,-2.56111375,1.59028975,1.330905,"El Guamo","Montes de maría"
"13248","1996",0.008663815,-0.6057195,-1.926035,-2.869539,1.67999375,1.27649525,"El Guamo","Montes de maría"
"13248","1997",0.05397575,-0.725295,-1.85119325,-3.06178075,1.7254365,1.31045725,"El Guamo","Montes de maría"
"13248","1998",0.08039795,-0.7696275,-1.93469125,-3.33113375,1.885991,1.308554,"El Guamo","Montes de maría"
"13248","1999",0.183663,-0.879154,-1.8459045,-3.4650495,1.89856575,1.2645315,"El Guamo","Montes de maría"
"13248","2000",0.3001105,-0.912158,-1.69432725,-3.776919,2.079157,1.27329625,"El Guamo","Montes de maría"
"13248","2001",0.433834,-1.001585,-1.612532,-3.84335825,2.13550625,1.301131,"El Guamo","Montes de maría"
"13248","2002",0.611381,-1.0101,-1.2917175,-4.106422,2.30532625,1.35986,"El Guamo","Montes de maría"
"13248","2003",0.829784,-1.14379,-0.9601158,-4.12228075,2.48258075,1.2804395,"El Guamo","Montes de maría"
"13248","2004",1.07367,-1.138,-0.61774755,-4.117766,2.4822075,1.3312365,"El Guamo","Montes de maría"
"13248","2005",1.43773,-1.149625,-0.0027429945,-4.1715745,2.84289475,1.29363725,"El Guamo","Montes de maría"
"13248","2006",1.91316,-1.171475,0.807159425,-4.28956725,3.12284275,1.47276175,"El Guamo","Montes de maría"
"13248","2007",1.48673,-1.24292,0.0505981825,-4.5454805,2.9069145,1.504316,"El Guamo","Montes de maría"
"13248","2008",1.11949,-1.26569,-0.474286925,-4.74037025,2.6707485,1.49486849999999,"El Guamo","Montes de maría"
"13248","2009",0.9078495,-1.296035,-1.02874525,-4.68315875,2.56626675,1.463646,"El Guamo","Montes de maría"
"13248","2010",0.7314525,-1.334175,-1.35811,-4.89156025,2.39475975,1.57792775,"El Guamo","Montes de maría"
"13248","2011",0.6382115,-1.313365,-1.6483225,-5.224835,2.4102755,1.61706475,"El Guamo","Montes de maría"
"13248","2012",0.567336,-1.37718,-1.9787775,-5.193846,2.66871025,1.7523955,"El Guamo","Montes de maría"
"13268","1993",-0.157007,-0.2643805,-1.3075935,-2.038796,0.94527365,1.21393175,"El Peñón","Loba"
"13268","1994",-0.4125795,-0.335064,-1.94643075,-2.346033,1.11585175,1.2461095,"El Peñón","Loba"
"13268","1995",-0.6252865,-0.4427945,-2.62484625,-2.61149625,1.19725125,1.26835625,"El Peñón","Loba"
"13268","1996",-0.8192925,-0.51469,-3.0392985,-3.0075805,1.10330125,1.31406225,"El Peñón","Loba"
"13268","1997",-1.040185,-0.5560885,-3.70720125,-3.23117825,1.04680025,1.36499025,"El Peñón","Loba"
"13268","1998",-1.156575,-0.5719,-4.14305225,-3.58776625,0.957929424999998,1.30904775,"El Peñón","Loba"
"13268","1999",-1.30267,-0.7203735,-4.699167,-3.80199625,0.976436374999998,1.28970025,"El Peñón","Loba"
"13268","2000",-1.456495,-0.778891,-4.9658275,-4.1215555,0.937199949999996,1.3485345,"El Peñón","Loba"
"13268","2001",-1.56104,-0.860467,-5.29565325,-4.27942,0.887064924999999,1.29984575,"El Peñón","Loba"
"13268","2002",-1.66383,-0.900654,-5.85209025,-4.4635355,1.07564825,1.2741225,"El Peñón","Loba"
"13268","2003",-1.762455,-0.985814,-6.4793065,-4.780159,1.119326,1.348238,"El Peñón","Loba"
"13268","2004",-1.78237,-1.03343,-6.5445095,-4.84125175,0.971925824999999,1.32875925,"El Peñón","Loba"
"13268","2005",-1.86754,-1.049845,-6.92847425,-5.0917945,1.138772,1.33567374999999,"El Peñón","Loba"
"13268","2006",-1.98052,-1.122645,-7.29984975,-5.302118,1.08495775,1.39700975,"El Peñón","Loba"
"13268","2007",-2.046065,-1.133455,-7.25766975,-5.3225005,1.165577,1.4190085,"El Peñón","Loba"
"13268","2008",-2.140015,-1.173715,-7.577932,-5.47759,1.09836125,1.44971375,"El Peñón","Loba"
"13268","2009",-2.127895,-1.19225,-7.52379325,-5.66052725,1.017595,1.51847325,"El Peñón","Loba"
"13268","2010",-2.155365,-1.19633,-7.85492975,-5.70827725,1.06321375,1.57693725,"El Peñón","Loba"
"13268","2011",-2.21354,-1.26386,-7.6493885,-5.837113,1.1696595,1.695248,"El Peñón","Loba"
"13268","2012",-2.239935,-1.2569,-7.810721,-6.05840725,1.26024375,1.7447585,"El Peñón","Loba"
"13300","1993",-0.1713645,-0.3386245,-1.2943725,-2.04936425,0.882485199999999,1.363237,"Hatillo de Loba","Depresión momposina"
"13300","1994",-0.344217,-0.4730825,-1.92934075,-2.41223625,1.17568325,1.368177,"Hatillo de Loba","Depresión momposina"
"13300","1995",-0.495313,-0.5440715,-2.469441,-2.670963,1.3113125,1.465277,"Hatillo de Loba","Depresión momposina"
"13300","1996",-0.6558715,-0.6348865,-2.814464,-2.8710335,1.30669525,1.34496625,"Hatillo de Loba","Depresión momposina"
"13300","1997",-0.738498,-0.710827,-3.394925,-2.9004085,1.28728749999999,1.4765165,"Hatillo de Loba","Depresión momposina"
"13300","1998",-0.876758,-0.8448545,-3.54826,-3.2374125,1.4082745,1.49604525,"Hatillo de Loba","Depresión momposina"
"13300","1999",-1.007535,-0.9076425,-3.8542,-3.3608995,1.323628,1.31942799999999,"Hatillo de Loba","Depresión momposina"
"13300","2000",-1.090875,-0.9697235,-4.23654325,-3.5193005,1.23544825,1.3980995,"Hatillo de Loba","Depresión momposina"
"13300","2001",-1.20821,-1.033385,-4.5145145,-3.62958325,1.084141,1.45878275,"Hatillo de Loba","Depresión momposina"
"13300","2002",-1.31165,-1.082835,-4.74705725,-3.66795775,1.1187705,1.372555,"Hatillo de Loba","Depresión momposina"
"13300","2003",-1.395405,-1.097465,-5.19788675,-3.8164565,1.021989,1.4425215,"Hatillo de Loba","Depresión momposina"
"13300","2004",-1.508345,-1.12501,-5.27933425,-3.8625675,1.07187075,1.4820585,"Hatillo de Loba","Depresión momposina"
"13300","2005",-1.526465,-1.11594,-5.54631425,-4.00124675,1.213051,1.5167515,"Hatillo de Loba","Depresión momposina"
"13300","2006",-1.555835,-1.174965,-5.78510075,-4.064365,1.25112925,1.5592895,"Hatillo de Loba","Depresión momposina"
"13300","2007",-1.63046,-1.2186,-6.02174,-4.20065375,1.28171025,1.626066,"Hatillo de Loba","Depresión momposina"
"13300","2008",-1.646985,-1.197385,-6.268594,-4.36278,1.285103,1.563991,"Hatillo de Loba","Depresión momposina"
"13300","2009",-1.6716,-1.235045,-6.58401325,-4.25318225,1.31338875,1.708443,"Hatillo de Loba","Depresión momposina"
"13300","2010",-1.699115,-1.172845,-6.61113475,-4.5101465,1.4097715,1.88763875,"Hatillo de Loba","Depresión momposina"
"13300","2011",-1.71975,-1.18677,-6.7534275,-4.686223,1.49907525,1.95937425,"Hatillo de Loba","Depresión momposina"
"13300","2012",-1.758955,-1.165885,-6.90389175,-4.708398,1.72122375,2.14181075,"Hatillo de Loba","Depresión momposina"
"13430","1993",-0.132753,-0.251703,-1.297763,-1.83058125,0.875653025,1.29645075,"Magangué","Mojana"
"13430","1994",-0.321337,-0.3410055,-1.950623,-2.17528375,1.122797,1.36385625,"Magangué","Mojana"
"13430","1995",-0.4896915,-0.406021,-2.36866675,-2.44500925,1.35294175,1.44714925,"Magangué","Mojana"
"13430","1996",-0.617814,-0.4578465,-2.785973,-2.74427225,1.36814825,1.4858275,"Magangué","Mojana"
"13430","1997",-0.708512,-0.5520865,-3.141246,-2.937697,1.298279,1.58778375,"Magangué","Mojana"
"13430","1998",-0.8405255,-0.579618,-3.41656175,-3.007533,1.3761995,1.6214565,"Magangué","Mojana"
"13430","1999",-0.879027,-0.6675875,-3.61128525,-3.3277575,1.3571495,1.6139665,"Magangué","Mojana"
"13430","2000",-1.064165,-0.6857895,-3.948587,-3.6077425,1.15367949999999,1.68051575,"Magangué","Mojana"
"13430","2001",-1.14502,-0.7539145,-4.1849855,-3.76008775,1.1839305,1.65888875,"Magangué","Mojana"
"13430","2002",-1.260595,-0.846699,-4.541452,-3.76871675,1.14891525,1.61852475,"Magangué","Mojana"
"13430","2003",-1.318765,-0.8574495,-4.68996225,-4.08562625,1.255416,1.86613675,"Magangué","Mojana"
"13430","2004",-1.410405,-0.890233,-4.9987,-4.09975075,1.16949825,1.649483,"Magangué","Mojana"
"13430","2005",-1.451045,-0.8505655,-5.27942,-4.198821,1.12722325,1.83716075,"Magangué","Mojana"
"13430","2006",-1.47291,-0.8867185,-5.35105475,-4.320412,1.19773875,1.89714025,"Magangué","Mojana"
"13430","2007",-1.472255,-0.918784,-5.80789275,-4.34189375,1.080988,2.05003,"Magangué","Mojana"
"13430","2008",-1.529895,-0.817693,-6.15041325,-4.36685,1.30025475,2.0894255,"Magangué","Mojana"
"13430","2009",-1.544355,-0.804887,-6.171095,-4.513594,1.3298325,2.144094,"Magangué","Mojana"
"13430","2010",-1.62829,-0.78808,-6.3549785,-4.61125475,1.37396875,2.291151,"Magangué","Mojana"
"13430","2011",-1.65948,-0.8184335,-6.33051875,-4.69699275,1.42386525,2.49110825,"Magangué","Mojana"
"13430","2012",-1.688375,-0.806784,-6.41099475,-4.63566175,1.65512275,2.53895775,"Magangué","Mojana"
"13433","1993",-0.2101035,-0.264003,-1.375202,-2.191117,0.913585225,1.29455625,"Mahates","Dique bolivarense"
"13433","1994",-0.3998755,-0.371192,-2.231888,-2.509168,1.09267275,1.40436,"Mahates","Dique bolivarense"
"13433","1995",-0.662449,-0.4701935,-2.687712,-2.68898,1.2070775,1.4756545,"Mahates","Dique bolivarense"
"13433","1996",-0.848861,-0.5547905,-3.26949425,-2.996889,1.13766175,1.36532925,"Mahates","Dique bolivarense"
"13433","1997",-1.01162,-0.630594,-3.75373075,-3.199185,1.17074525,1.481341,"Mahates","Dique bolivarense"
"13433","1998",-1.17673,-0.7036815,-4.241593,-3.548001,1.177647,1.44289875,"Mahates","Dique bolivarense"
"13433","1999",-1.31865,-0.790393,-4.6586635,-3.6164425,1.039767,1.441799,"Mahates","Dique bolivarense"
"13433","2000",-1.472085,-0.851213,-4.815777,-3.745502,1.16552475,1.257628,"Mahates","Dique bolivarense"
"13433","2001",-1.64316,-0.9141275,-5.25344075,-4.02455075,1.261267,1.3302005,"Mahates","Dique bolivarense"
"13433","2002",-1.72531,-0.971271,-5.41459725,-4.031311,1.011136,1.33864475,"Mahates","Dique bolivarense"
"13433","2003",-1.741955,-1.01267,-5.84359575,-4.25621225,0.925939149999998,1.4091135,"Mahates","Dique bolivarense"
"13433","2004",-1.802955,-1.132355,-5.99588925,-4.34072125,0.909571924999996,1.3742645,"Mahates","Dique bolivarense"
"13433","2005",-1.813925,-1.16633,-6.096513,-4.49297075,0.850228549999999,1.394803,"Mahates","Dique bolivarense"
"13433","2006",-1.89521,-1.227985,-6.269035,-4.5508945,1.01785875,1.49318224999999,"Mahates","Dique bolivarense"
"13433","2007",-1.918775,-1.195935,-6.3700685,-4.8486165,1.0242225,1.43652425,"Mahates","Dique bolivarense"
"13433","2008",-1.93762,-1.236325,-6.729918,-4.807463,0.893616874999998,1.59502574999999,"Mahates","Dique bolivarense"
"13433","2009",-1.91496,-1.2014,-6.86338325,-4.8918015,1.07366399999999,1.66542349999999,"Mahates","Dique bolivarense"
"13433","2010",-1.940175,-1.17862,-7.08105675,-5.2212875,1.05541925,1.70547525,"Mahates","Dique bolivarense"
"13433","2011",-2.01205,-1.219945,-7.2845015,-5.36991925,1.177047,1.79391124999999,"Mahates","Dique bolivarense"
"13433","2012",-2.048805,-1.22547,-7.42340475,-5.58938175,1.34498075,1.95599525,"Mahates","Dique bolivarense"
"13440","1993",-0.158354,0.5923715,-1.2712525,-0.782956425,0.832377749999999,1.98625775,"Margarita","Depresión momposina"
"13440","1994",-0.310129,0.790471,-1.931825,-0.75273845,1.110762,2.2886005,"Margarita","Depresión momposina"
"13440","1995",-0.442003,1.0089,-2.348097,-0.53962345,1.21348975,2.4678355,"Margarita","Depresión momposina"
"13440","1996",-0.557898,1.229145,-2.71332975,-0.357150875,1.24843275,2.7395905,"Margarita","Depresión momposina"
"13440","1997",-0.6634525,1.52485,-3.0088875,-0.1461164,1.32028975,2.98774625,"Margarita","Depresión momposina"
"13440","1998",-0.677768,1.31526,-3.34545675,-0.482687875,1.25347825,2.79626525,"Margarita","Depresión momposina"
"13440","1999",-0.811671,1.099245,-3.6322085,-0.799450225,1.305048,2.72886875,"Margarita","Depresión momposina"
"13440","2000",-0.914023,0.9542145,-3.74094525,-1.03066475,1.2869915,2.620654,"Margarita","Depresión momposina"
"13440","2001",-0.9602595,0.8828005,-3.87472875,-1.18978075,1.2417265,2.449807,"Margarita","Depresión momposina"
"13440","2002",-1.045715,0.7626625,-4.14202925,-1.47405975,1.3767585,2.4593205,"Margarita","Depresión momposina"
"13440","2003",-1.10925,0.6190975,-4.48693975,-1.6489185,1.30307349999999,2.375199,"Margarita","Depresión momposina"
"13440","2004",-1.18536,0.5641165,-4.62582275,-1.81793725,1.22000475,2.32432525,"Margarita","Depresión momposina"
"13440","2005",-1.19724,0.49221,-4.85213325,-2.027864,1.2668235,2.25438375,"Margarita","Depresión momposina"
"13440","2006",-1.28096,0.3934285,-4.980962,-2.2950675,1.229534,2.28871649999999,"Margarita","Depresión momposina"
"13440","2007",-1.294835,0.3912055,-5.20117075,-2.38640725,1.3682985,2.237565,"Margarita","Depresión momposina"
"13440","2008",-1.385965,0.335095,-5.3602615,-2.72338625,1.325051,2.219074,"Margarita","Depresión momposina"
"13440","2009",-1.42085,0.296601,-5.5282145,-2.845036,1.3822105,2.30214575,"Margarita","Depresión momposina"
"13440","2010",-1.44195,0.200014,-5.730459,-3.10225425,1.3960335,2.3941355,"Margarita","Depresión momposina"
"13440","2011",-1.53793,0.115753,-5.92919225,-3.131649,1.48218075,2.44068125,"Margarita","Depresión momposina"
"13440","2012",-1.50952,0.09130445,-6.10388025,-3.441895,1.78684625,2.51859075,"Margarita","Depresión momposina"
"13442","1993",-0.123622,-0.452372,-1.270594,-2.10375,0.906902249999999,1.0313105,"María La Baja","Montes de maría"
"13442","1994",-0.33107,-0.597702,-1.954622,-2.48333975,1.1376585,1.0681415,"María La Baja","Montes de maría"
"13442","1995",-0.4867675,-0.742119,-2.55740275,-2.872019,1.26653575,1.04940775,"María La Baja","Montes de maría"
"13442","1996",-0.679911,-0.9040055,-2.87543025,-3.12033175,1.306112,0.984405949999999,"María La Baja","Montes de maría"
"13442","1997",-0.891045,-1.016315,-3.17200025,-3.2736945,1.401904,1.03921625,"María La Baja","Montes de maría"
"13442","1998",-1.00059,-1.113005,-3.31095975,-3.40747525,1.37917875,0.983718174999999,"María La Baja","Montes de maría"
"13442","1999",-1.11175,-1.241365,-3.5205845,-3.73235025,1.3463055,1.04516325,"María La Baja","Montes de maría"
"13442","2000",-1.22959,-1.349685,-3.75764775,-3.91514325,1.4599905,0.89176475,"María La Baja","Montes de maría"
